sentence_id,kalimat,token,bio_tag
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",mungkin,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",terlalu,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",mahal,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",dg,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",fasilitas,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",yg,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",belum,I-CLAUSE
54,"Tiket masuk @Rp 8rb mungkin terlalu mahal dg fasilitas yg belum sempurna",sempurna,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",jalan,B-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",menuju,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",lokasi,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",sudah,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",beraspal,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",mulus,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",sampai,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",d,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",lokasi,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",",",O
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",cuma,O
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",butuh,B-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",tambah,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",sedikit,I-CLAUSE
55,"Jalan menuju lokasi sudah beraspal mulus sampai d lokasi, cuma butuh tambah sedikit sentuhan",sentuhan,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",untuk,B-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",konsep,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",alamnya,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",sdh,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",oke,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",tapi,O
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",untuk,B-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",sarana,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",prasarana,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",perlu,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",dikembangkan,I-CLAUSE
56,"Untuk konsep alamnya sdh oke tapi untuk sarana prasarana perlu dikembangkan ya",ya,I-CLAUSE
57,"Natural tapi sarana dan prasarananya kurang",natural,B-CLAUSE
57,"Natural tapi sarana dan prasarananya kurang",tapi,O
57,"Natural tapi sarana dan prasarananya kurang",sarana,B-CLAUSE
57,"Natural tapi sarana dan prasarananya kurang",dan,O
57,"Natural tapi sarana dan prasarananya kurang",prasarananya,B-CLAUSE
57,"Natural tapi sarana dan prasarananya kurang",kurang,I-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",untuk,B-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",ukuran,I-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",wisata,I-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",alam,I-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",",",O
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",ticket,B-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",masuknya,I-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",agak,I-CLAUSE
58,"Untuk ukuran wisata alam, ticket masuknya agak mahal",mahal,I-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",jalan,B-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",kurang,I-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",bagus,I-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",",",O
59,"Jalan kurang bagus, tidak ada yg jual makanan",tidak,B-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",ada,I-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",yg,I-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",jual,I-CLAUSE
59,"Jalan kurang bagus, tidak ada yg jual makanan",makanan,I-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",tempat,B-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",sejuk,I-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",dan,O
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",asri,B-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",",",O
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",fasilitas,B-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",toilet,I-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",perlu,I-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",d,I-CLAUSE
60,"Tempat sejuk dan asri, fasilitas toilet perlu d benahi",benahi,I-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",view,B-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",nya,I-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",bagus,I-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",",",O
61,"View nya bagus, akses nya lumayan menantang",akses,B-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",nya,I-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",lumayan,I-CLAUSE
61,"View nya bagus, akses nya lumayan menantang",menantang,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",juni,B-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",2022,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",",",O
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",jalan,B-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",menuju,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",lokasi,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",aspalnya,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",masih,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",baru,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",jadi,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",mulus,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",tapi,O
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",mendekati,B-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",lokasi,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",jalannya,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",agak,I-CLAUSE
62,"Juni 2022, Jalan menuju lokasi aspalnya masih baru jadi mulus tapi Mendekati lokasi jalannya agak sempit",sempit,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",pemandangan,B-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",alam,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",lumayan,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",bagus,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",",",O
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",namun,O
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",perlu,B-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",perbaikan,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",dalam,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",sarana,I-CLAUSE
63,"Pemandangan alam lumayan bagus, namun perlu perbaikan dalam sarana prasarana",prasarana,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",dikelilingi,B-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",pohon,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",hijau,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",",",O
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",airnya,B-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",jernih,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",",",O
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",udaranya,B-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",sejuk,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",",",O
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",spot,B-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",foto,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",bagus,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",",",O
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",arena,B-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",wisata,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",bermain,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",kurang,I-CLAUSE
64,"Dikelilingi pohon hijau, airnya jernih, udaranya sejuk, Spot foto bagus, Arena wisata bermain kurang aman",aman,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",lokasi,B-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",rekreasi,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",masih,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",asri,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",",",O
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",dg,B-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",sungai,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",mengalir,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",dan,I-CLAUSE
65,"lokasi rekreasi masih asri, dg sungai mengalir dan bersih",bersih,I-CLAUSE
66,tempat luas dan bersih,tempat,B-CLAUSE
66,tempat luas dan bersih,luas,I-CLAUSE
66,tempat luas dan bersih,dan,I-CLAUSE
66,tempat luas dan bersih,bersih,I-CLAUSE
67,kamar nyaman dan sejuk,kamar,B-CLAUSE
67,kamar nyaman dan sejuk,nyaman,I-CLAUSE
67,kamar nyaman dan sejuk,dan,I-CLAUSE
67,kamar nyaman dan sejuk,sejuk,I-CLAUSE
68,makanan enak dan murah,makanan,B-CLAUSE
68,makanan enak dan murah,enak,I-CLAUSE
68,makanan enak dan murah,dan,I-CLAUSE
68,makanan enak dan murah,murah,I-CLAUSE
69,pelayanan cepat dan ramah,pelayanan,B-CLAUSE
69,pelayanan cepat dan ramah,cepat,I-CLAUSE
69,pelayanan cepat dan ramah,dan,I-CLAUSE
69,pelayanan cepat dan ramah,ramah,I-CLAUSE
70,wahana seru dan aman,wahana,B-CLAUSE
70,wahana seru dan aman,seru,I-CLAUSE
70,wahana seru dan aman,dan,I-CLAUSE
70,wahana seru dan aman,aman,I-CLAUSE
71,wisata ini bagus dan keren,wisata,B-CLAUSE
71,wisata ini bagus dan keren,ini,I-CLAUSE
71,wisata ini bagus dan keren,bagus,I-CLAUSE
71,wisata ini bagus dan keren,dan,I-CLAUSE
71,wisata ini bagus dan keren,keren,I-CLAUSE
72,tempat sangat indah dan menarik,tempat,B-CLAUSE
72,tempat sangat indah dan menarik,sangat,I-CLAUSE
72,tempat sangat indah dan menarik,indah,I-CLAUSE
72,tempat sangat indah dan menarik,dan,I-CLAUSE
72,tempat sangat indah dan menarik,menarik,I-CLAUSE
73,lokasi strategis dan mudah dijangkau,lokasi,B-CLAUSE
73,lokasi strategis dan mudah dijangkau,strategis,I-CLAUSE
73,lokasi strategis dan mudah dijangkau,dan,I-CLAUSE
73,lokasi strategis dan mudah dijangkau,mudah,I-CLAUSE
73,lokasi strategis dan mudah dijangkau,dijangkau,I-CLAUSE
74,pemandangan cantik dan memukau,pemandangan,B-CLAUSE
74,pemandangan cantik dan memukau,cantik,I-CLAUSE
74,pemandangan cantik dan memukau,dan,I-CLAUSE
74,pemandangan cantik dan memukau,memukau,I-CLAUSE
75,suasana nyaman dan tenang sekali,suasana,B-CLAUSE
75,suasana nyaman dan tenang sekali,nyaman,I-CLAUSE
75,suasana nyaman dan tenang sekali,dan,I-CLAUSE
75,suasana nyaman dan tenang sekali,tenang,I-CLAUSE
75,suasana nyaman dan tenang sekali,sekali,I-CLAUSE
76,fasilitas lengkap dan modern,fasilitas,B-CLAUSE
76,fasilitas lengkap dan modern,lengkap,I-CLAUSE
76,fasilitas lengkap dan modern,dan,I-CLAUSE
76,fasilitas lengkap dan modern,modern,I-CLAUSE
77,pelayanan baik dan memuaskan,pelayanan,B-CLAUSE
77,pelayanan baik dan memuaskan,baik,I-CLAUSE
77,pelayanan baik dan memuaskan,dan,I-CLAUSE
77,pelayanan baik dan memuaskan,memuaskan,I-CLAUSE
78,harga terjangkau dan bersahabat,harga,B-CLAUSE
78,harga terjangkau dan bersahabat,terjangkau,I-CLAUSE
78,harga terjangkau dan bersahabat,dan,I-CLAUSE
78,harga terjangkau dan bersahabat,bersahabat,I-CLAUSE
79,kolam bersih dan terawat,kolam,B-CLAUSE
79,kolam bersih dan terawat,bersih,I-CLAUSE
79,kolam bersih dan terawat,dan,I-CLAUSE
79,kolam bersih dan terawat,terawat,I-CLAUSE
80,jalan lebar dan mulus,jalan,B-CLAUSE
80,jalan lebar dan mulus,lebar,I-CLAUSE
80,jalan lebar dan mulus,dan,I-CLAUSE
80,jalan lebar dan mulus,mulus,I-CLAUSE
81,parkir luas dan gratis,parkir,B-CLAUSE
81,parkir luas dan gratis,luas,I-CLAUSE
81,parkir luas dan gratis,dan,I-CLAUSE
81,parkir luas dan gratis,gratis,I-CLAUSE
82,toilet bersih dan wangi,toilet,B-CLAUSE
82,toilet bersih dan wangi,bersih,I-CLAUSE
82,toilet bersih dan wangi,dan,I-CLAUSE
82,toilet bersih dan wangi,wangi,I-CLAUSE
83,tiket murah dan terjangkau,tiket,B-CLAUSE
83,tiket murah dan terjangkau,murah,I-CLAUSE
83,tiket murah dan terjangkau,dan,I-CLAUSE
83,tiket murah dan terjangkau,terjangkau,I-CLAUSE
84,staf ramah dan profesional,staf,B-CLAUSE
84,staf ramah dan profesional,ramah,I-CLAUSE
84,staf ramah dan profesional,dan,I-CLAUSE
84,staf ramah dan profesional,profesional,I-CLAUSE
85,tempat asri dan sejuk banget,tempat,B-CLAUSE
85,tempat asri dan sejuk banget,asri,I-CLAUSE
85,tempat asri dan sejuk banget,dan,I-CLAUSE
85,tempat asri dan sejuk banget,sejuk,I-CLAUSE
85,tempat asri dan sejuk banget,banget,I-CLAUSE
86,wisata recommended dan worth it,wisata,B-CLAUSE
86,wisata recommended dan worth it,recommended,I-CLAUSE
86,wisata recommended dan worth it,dan,I-CLAUSE
86,wisata recommended dan worth it,worth,I-CLAUSE
86,wisata recommended dan worth it,it,I-CLAUSE
87,spot instagramable dan keren,spot,B-CLAUSE
87,spot instagramable dan keren,instagramable,I-CLAUSE
87,spot instagramable dan keren,dan,I-CLAUSE
87,spot instagramable dan keren,keren,I-CLAUSE
88,view bagus dan luar biasa,view,B-CLAUSE
88,view bagus dan luar biasa,bagus,I-CLAUSE
88,view bagus dan luar biasa,dan,I-CLAUSE
88,view bagus dan luar biasa,luar,I-CLAUSE
88,view bagus dan luar biasa,biasa,I-CLAUSE
89,destinasi menarik dan edukatif,destinasi,B-CLAUSE
89,destinasi menarik dan edukatif,menarik,I-CLAUSE
89,destinasi menarik dan edukatif,dan,I-CLAUSE
89,destinasi menarik dan edukatif,edukatif,I-CLAUSE
90,wahana komplit dan seru,wahana,B-CLAUSE
90,wahana komplit dan seru,komplit,I-CLAUSE
90,wahana komplit dan seru,dan,I-CLAUSE
90,wahana komplit dan seru,seru,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,agrowisata,B-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,gunung,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,pasang,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,menawarkan,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,pemandangan,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,alam,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,yg,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,menawan,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,namun,O
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,harga,B-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,tiket,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,masuk,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,relatif,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,mahal,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,dgn,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,fasilitas,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,yg,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,sangat,I-CLAUSE
91,Agrowisata gunung pasang menawarkan pemandangan alam yg menawan namun harga tiket masuk relatif mahal dgn fasilitas yg sangat minim,minim,I-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",kalau,B-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",sudah,I-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",rame,I-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",",",O
92,"Kalau sudah rame, parkiran nya ruwet sekali",parkiran,B-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",nya,I-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",ruwet,I-CLAUSE
92,"Kalau sudah rame, parkiran nya ruwet sekali",sekali,I-CLAUSE
93,Pelayanan para staf mengecewakan,pelayanan,B-CLAUSE
93,Pelayanan para staf mengecewakan,para,I-CLAUSE
93,Pelayanan para staf mengecewakan,staf,I-CLAUSE
93,Pelayanan para staf mengecewakan,mengecewakan,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,tempatnya,B-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,sangat,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,asri,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,dan,O
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,para,B-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,pegawai,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,yang,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,sangat,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,ramah,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,kepada,I-CLAUSE
94,Tempatnya sangat asri dan para pegawai yang sangat ramah kepada pengunjung,pengunjung,I-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,akses,B-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,jalan,I-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,sudah,I-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,beraspal,I-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,halus,I-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,namun,O
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,tidak,B-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,cukup,I-CLAUSE
95,Akses jalan sudah beraspal halus namun tidak cukup lebar,lebar,I-CLAUSE
96,Itu kan jalan umum sih,itu,B-CLAUSE
96,Itu kan jalan umum sih,kan,I-CLAUSE
96,Itu kan jalan umum sih,jalan,I-CLAUSE
96,Itu kan jalan umum sih,umum,I-CLAUSE
96,Itu kan jalan umum sih,sih,I-CLAUSE
97,saya orang jauh kecewa,saya,B-CLAUSE
97,saya orang jauh kecewa,orang,I-CLAUSE
97,saya orang jauh kecewa,jauh,I-CLAUSE
97,saya orang jauh kecewa,kecewa,I-CLAUSE